,Dates,Sentiment,Article
20,2023-07-25,0.9967,"2023-07-25Alphabet profit beats expectations, CFO Porat to assume new role|SAN FRANCISCO, July 25 (Reuters) - Alphabet's (GOOGL.O) second-quarter profit exceeded Wall Street expectations on Tuesday and the Google parent announced that its long-time CFO, Ruth Porat, would assume a new role while the company sought a new finance chief. Alphabet's results were helped by steady demand for its cloud services and a rebound in advertising. The shares jumped 8% in after-hours trading. Shares of rival Microsoft (MSFT.O) were down slightly after it also reported results on Tuesday, while shares of Meta Platforms (META.O), a company also highly dependent on ad sales, rose as much as 2%. ""Not only did Google deliver fantastic earnings per share, exceeding expectations at a time when investors were questioning its ability to keep up with other tech giants amid the AI frenzy, it also did so by a considerable margin,"" said Thomas Monteiro, senior analyst at Investing.com. ""This strongly indicates that a new growth phase for the giant is likely under way."" He added, ""Google has finally consolidated itself as a leading force in the highly-disputed cloud sector and now has room to focus its expansion in the AI field."" Porat, hired in 2015, is one of Silicon Valley's most prominent female executives and oversaw tremendous growth at Alphabet. She will become chief investment officer and president starting Sept. 1 and lead 2024 planning while her successor is sought. Porat was hired from Morgan Stanley (MS.N), where she was finance chief. In her new role, she will oversee the company’s so-called Other Bets portfolio, the unit for more risky hardware and services ventures, as well as help manage the company’s global investments. Advertisers, who make up a big share of Alphabet's revenue, have pulled back on spending precious dollars on untested platforms, helping the Google parent as well as Facebook owner Meta Platforms. But Alphabet's second-quarter results are sure to please investors concerned over a broader advertiser pullback following the meteoric growth of Web services during the pandemic, as consumers returned to physical retail. Silicon Valley has been buzzing over generative artificial intelligence software that can give long-winded responses to user queries and is predicted to be the next leap forward for Big Tech. Alphabet rolled out AI products at its annual I/O developer conference in May and it revamped its search engine to include generative AI. The new AI technology comes at a cost: the largest component of Alphabet's second-quarter capital spending was for servers and a ""meaningful investment"" in AI computing, Porat said in a conference call. Advertising is coming to the company's revamped search, Chief Executive Sundar Pichai told analysts on the call. Alphabet is testing what formats are effective and where to place ads inside of its AI-powered search. Presently, 80% of advertisers use at least one AI-driven search product, Chief Business Officer Philipp Schindler said on the call. The company plans to integrate generative AI into other products such as Gmail, Google Photos and its Android mobile operating system. Generative AI tech can create text, images and video that resemble what people produce. Still, the results released on Tuesday show that ad sales are still king. Investors punished social media company Snap (SNAP.N) on Tuesday for its disappointing ad sales in the quarter. Revenue at Google Cloud, which is among the biggest cloud service providers, rose 28% to $8.1 billion, besting expectations of $7.75 billion, and maintaining roughly the same rate of growth as the first quarter. Microsoft's Azure revenue rose 26%, ahead of the growth estimate from Visible Alpha. Analysts and industry experts have said they expect cloud business growth to pick up toward the end of the year, with quarter-ended June being the trough as macro uncertainty begins to clear. Investors expect AI to become a major growth driver for cloud businesses within a year, with Microsoft's Azure leading the pack followed by Amazon.com's (AMZN.O) AWS and Google Cloud. Ad sales for Google's YouTube video service unit rose 4.4% to $7.67 billion. Alphabet reported net profit of $1.44 per share for the April-June period, compared with estimates of $1.34 per share. Revenue for the quarter stood at $74.6 billion, compared with estimates of $72.82 billion, according to Refinitiv data. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Greg Bensinger joined Reuters as a technology correspondent in 2022 focusing on the world's largest technology companies. He was previously a member of The New York Times editorial board and a technology beat reporter for The Washington Post and The Wall Street Journal. He also worked for Bloomberg News writing about the auto and telecommunications industries. He studied English literature at The University of Virginia and graduate journalism at Columbia University. Greg lives in San Francisco with his wife and two children.  Thomson Reuters Akash reports on technology companies in the United States, electric vehicle companies, and the space industry. His reporting usually appears in the Autos & Transportation and Technology sections. He has a postgraduate degree in Conflict, Development, and Security from the University of Leeds. Akash's interests include music, football (soccer), and Formula 1.|0.9967"
21,2023-07-25,0.9732,"2023-07-25Snap shares drop on softer Q3 outlook as app tries to revamp ads|July 25 (Reuters) - Photo messaging app-owner Snap Inc (SNAP.N) on Tuesday gave weaker third quarter guidance than analysts had expected as it works to compete with tech giants for advertising dollars, sending its shares down 18%. The company's Snapchat app has attracted hundreds of millions of users thanks to its lighthearted photo filters and new AI-powered chatbot that can answer questions. But it has struggled to consistently grow revenue and catch up to rivals like Facebook-owner Meta Platforms (META.O) that reach a much larger audience, prompting questions from analysts and investors about its strategy. Santa Monica, California-based Snap said it estimates third quarter revenue will be between $1.07 billion to $1.13 billion. Analysts were expecting revenue of $1.13 billion, at the top end of the guidance range. Similarly, Wall Street forecast 406.2 million users in the third quarter, according to IBES data from Refinitiv, but Snap said it expects between 405 million to 406 million daily active users. Shares of Snap dropped 18% to $10.19 in after-market trading following the results. Snap's weak outlook ""highlights concerns that advertising money is not going to the smaller social media networks amid the constrained economic environment,"" said Jesse Cohen, senior analyst at Investing.com. Earlier this year, the company updated its machine learning model to serve more relevant promotions to users, which Snap said in the short term caused a small number of its largest advertisers to see fewer ""actions,"" such as users tapping on ads, than they did previously Advertisers are beginning to see results from the changes, which led to a more than 30% increase in ""purchase-related conversions"" compared to the first quarter, Snap told investors. The improvements also helped Snap grow the total number of advertisers on its platform, though it is not yet enough to make up for the lower ad demand from some larger brands, it added. During a conference call with analysts, Snap's chief financial officer Derek Andersen said the consumer packaged goods, restaurants and travel industries were strong, but advertisers in other sectors continued to face economic challenges. Still, the tech company beat revenue and user estimates for the second quarter. Revenue for the quarter ending June 30 was $1.07 billion, beating analyst expectations of $1.05 billion, according to Refinitiv data. Daily active users on Snapchat rose 14% year-over-year to 397 million, beating Wall Street expectations of 394.8 million. More than 150 million people have also sent more than 10 billion messages to My AI, the ChatGPT-powered bot Snap launched in February. Those conversations will help Snap learn more about user interests and lead to more relevant ads, the company said, adding that it is testing sponsored links in My AI's responses. Snap's net loss was $377 million during the second quarter, narrowing from a net loss of $422 million the previous year. Several analysts questioned Snap's plan to spend more on infrastructure, which the company said would cost between 79 cents to 84 cents per daily active user in the third quarter, up from 70 cents from the second quarter. Andersen said the spending aimed to improve its ads platform and grow user engagement with content. Our Standards: The Thomson Reuters Trust Principles.|0.9732"
22,2023-07-25,0.8591,"2023-07-25Twitter blue bird has flown as Musk says X logo is here|July 24 (Reuters) - After 17 years with an iconic blue bird that came to symbolize the broadcasting of ideas to the world, billionaire Elon Musk renamed Twitter as X and unveiled a new logo, marking a focus on building an ""everything app."" On Monday, a stylized white X on a black background became the new logo on Twitter's website, though the blue bird was still seen on the mobile app. Since taking over Twitter in October, Musk has said he envisions an app that could offer a variety of services to users beyond social media, such as peer-to-peer payments, an idea that mirrors the widely popular WeChat app in China. The transformation is more simply a way for Musk to make his mark on the company, said Tom Morton, global chief strategy officer at ad agency R/GA. ""Twitter's changing name and logo has nothing to do with user, advertiser, or market issues. It's a symbol that Twitter is Elon Musk's personal property. ""He conquered the castle, now he's flying his own flag."" The new logo garnered mixed reactions from users and sparked confusion about what tweets would now be called, while marketing and branding experts said the rebrand risked throwing away years of Twitter's name recognition. ""Only a few brands have become verbs or seen themselves referred to in global news outlets as often as Twitter has,"" said Matt Rhodes, strategy lead at creative agency House 337, which has worked with British telecom company Sky. ""Anything that makes it harder for people to find, or want to open the app on their cluttered phone screens risks harming usage,"" he said. Fernando Machado, who previously held chief marketing officer roles at Activision Blizzard, Restaurant Brands International and Burger King, said rebrands typically take time to sink in, though ""as a Twitter user, I confess that I miss the little bird already."" ""Personally, I think the new approach feels a bit cold and impersonal,"" he said. Outside Twitter's headquarters in San Francisco on Monday, police stopped construction workers from removing the Twitter sign, in a scene witnessed by a Reuters reporter. On one side of the building, only the blue bird and the letters ""er"" were left. ""#GoodbyeTwitter"" was trending on the platform on Monday with reference to the old logo as some users criticized the new one. Musk tweeted on Saturday that ""soon we shall bid adieu to the Twitter brand and, gradually, all the birds"". [1/8]A partially dismantled Twitter's sign is seen at Twitter's corporate headquarters building as Elon Musk renamed Twitter as X and unveiled a new logo, in downtown San Francisco, California, U.S., July 24, 2023. REUTERS/Carlos Barria In response to a tweet asking what will tweets be called under X, Musk replied ""x's"". Musk has used the letter X repeatedly across his companies. He co-founded x.com as an online bank in 1999 which later transformed into PayPal. He bought the domain back from PayPal in 2017, saying it had ""sentimental value"". The domain x.com now redirects to Twitter. Linda Yaccarino, the former advertising chief at NBCUniversal who started as Twitter CEO on June 5, told employees in a memo on Monday that X ""will go even further to transform the global town square."" The company will work on new features in audio, video, messaging, payments and banking, according to the memo, which was seen by Reuters. The platform will face challenges to reinvent its business. Since Musk's takeover, the company has faced tumultuous times with layoffs, a sharp drop in advertisers and the meteoric rise of Threads, Meta's response to Twitter. The billionaire's decision to rebrand Twitter as X could be complicated legally: X is widely used and cited in trademarks, and companies including Meta and Microsoft already have intellectual property rights to the same letter. The rebrand indicates Musk has given up on any plans ""to revive Twitter as a powerful stand-alone social network and simply considers the $44 billion spent on the network a sunk cost,"" said Niklas Myhr, a professor of marketing at Chapman University. ""The last few months have been tumultuous at Twitter, and I don't think a new brand is going to solve everything,"" Drew Benvie, CEO of social media consultancy Battenhall, said. ""This is less about reinventing Twitter, and more about building a brand around Elon Musk's empire, including SpaceX, where the X branding really connects a little more closely."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Supantha leads the European Technology and Telecoms coverage, with a special focus on emerging technologies such as AI and 5G. He has been a journalist for about 18 years. He joined Reuters in 2006 and has covered a variety of beats ranging from financial sector to technology. He is based in Stockholm, Sweden. |0.8591"
23,2023-07-25,-0.6597,"2023-07-25Exclusive: EU regulators rebuff Meta's offer to curb use of ad data, sources say|BRUSSELS, July 25 (Reuters) - Meta Platforms (META.O) offered to curb the use of competitors' advertising data for its Facebook Marketplace online classified service in an attempt to settle an EU antitrust investigation but regulators gave it the cold shoulder, people familiar with the matter said. Its offer also included limiting the use of advertising data to develop products that compete with advertisers, the people said. Meta's proposal, similar to one made to the UK competition agency in May, suggests that the company will have to do more to counter the EU watchdog's charges if it wants to stave off a possible fine. However, the sources said Meta was not expected to improve its offer. The UK enforcer in a preliminary view has said Meta's offer addresses its concerns. Companies risk fines of as much as 10% of their global turnover for EU antitrust violations. The world's most popular social network sought to settle the EU investigation opened in June last year, other people familiar with the matter told Reuters last December. Details of Meta's proposed concessions had not been previously reported on. Both the European Commission and Meta declined to comment. The EU antitrust watchdog last December charged Meta with abusing its market power through two practices, one of which was tying its online classified ads service Facebook Marketplace with its social network Facebook. The other was allegedly its unfair trading conditions imposed on rival online classified ads services which advertise on Facebook or Instagram. Meta contested the EU charges at a closed hearing earlier this month. Our Standards: The Thomson Reuters Trust Principles.|-0.6597"
24,2023-07-25,0.5994,"2023-07-25TikTok launches text-only posts to rival Elon Musk's Twitter|July 25 (Reuters) - Chinese short-video app TikTok is allowing users to create text-only posts, in the latest attempt by a social media firm to capitalize on the turmoil at Twitter since its buyout by Elon Musk last year. The move, announced on Monday, would allow TikTok users to choose from a variety of backgrounds for their text posts that can feature hashtags and allow people to tag other users. The posts, which look similar to Instagram Stories, have a 1,000-character limit, according to tech news website the Verge. Meta Platforms (META.O) Chief Executive Mark Zuckerberg launched Threads in July, another text-only application that could pose a threat to Musk's Twitter. Musk on Monday renamed Twitter to X, and removed the iconic blue bird logo, in his bid to create ""an everything app"". Our Standards: The Thomson Reuters Trust Principles.|0.5994"
25,2023-07-25,-0.6486,"2023-07-25Spain’s fugitive kingmaker, a striking Israel reservist and Musk’s risky X factor|Follow on Apple, Google or Spotify. Listen on the Reuters app. Read the episode transcript.  “Major E” served in Israel’s army for 13 years – but today he’s one of the reservists on strike to protest the judicial reforms ripping the country apart. A fugitive separatist leader could determine whether or not Spain’s Prime Minister Pedro Sanchez holds on to power. Plus, the risks for Elon Musk’s ‘X’ and inside the delicate negotiations over the missing US soldier. *This podcast was corrected. An earlier version incorrectly referred to the Junts party as the organizers of the banned Catalonia independence referendum in 2017. It was organized by PDeCAT, another pro-independence party at the time led by Carles Puigdemont. Visit the Thomson Reuters Privacy Statement for information on our privacy and data protection practices. You may also visit megaphone.fm/adchoices to opt-out of targeted advertising. Further Reading The problem with X? Meta, Microsoft, hundreds more own trademarks to new Twitter name Travis King crossing puts North Korea border tours under scrutiny Anti-Netanyahu protests mount after Israel passes judicial bill https://www.reuters.com/world/europe/spain-faces-political-uncertainty-after-right-fails-win-predicted-majority-2023-07-24/ Our Standards: The Thomson Reuters Trust Principles.|-0.6486"
26,2023-07-25,0.9484,"2023-07-25Meta, Microsoft, hundreds more own trademarks to new Twitter name|July 24 (Reuters) - Billionaire Elon Musk's decision to rebrand Twitter as X could be complicated legally: companies including Meta (META.O) and Microsoft (MSFT.O) already have intellectual property rights to the same letter. X is so widely used and cited in trademarks that it is a candidate for legal challenges - and the company formerly known as Twitter could face its own issues defending its X brand in the future. ""There's a 100% chance that Twitter is going to get sued over this by somebody,"" said trademark attorney Josh Gerben, who said he counted nearly 900 active U.S. trademark registrations that already cover the letter X in a wide range of industries. Musk renamed social media network Twitter as X on Monday and unveiled a new logo for the social media platform, a stylized black-and-white version of the letter. Owners of trademarks - which protect things like brand names, logos and slogans that identify sources of goods - can claim infringement if other branding would cause consumer confusion. Remedies range from monetary damages to blocking use. Microsoft since 2003 has owned an X trademark related to communications about its Xbox video-game system. Meta Platforms - whose Threads platform is a new Twitter rival - owns a federal trademark registered in 2019 covering a blue-and-white letter ""X"" for fields including software and social media. Meta and Microsoft likely would not sue unless they feel threatened that Twitter's X encroaches on brand equity they built in the letter, Gerben said. The three companies did not respond to requests for comment. Meta itself drew intellectual property challenges when it changed its name from Facebook. It faces trademark lawsuits filed last year by investment firm Metacapital and virtual-reality company MetaX, and settled another over its new infinity-symbol logo. And if Musk succeeds in changing the name, others still could claim 'X' for themselves. ""Given the difficulty in protecting a single letter, especially one as popular commercially as 'X', Twitter's protection is likely to be confined to very similar graphics to their X logo,"" said Douglas Masters, a trademark attorney at law firm Loeb & Loeb. ""The logo does not have much distinctive about it, so the protection will be very narrow."" Insider reported earlier that Meta had an X trademark, and lawyer Ed Timberlake tweeted that Microsoft had one as well. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Blake Brittain reports on intellectual property law, including patents, trademarks, copyrights and trade secrets, for Reuters Legal. He has previously written for Bloomberg Law and Thomson Reuters Practical Law and practiced as an attorney. Contact: 12029385713|0.9484"
27,2023-07-24,0.9959,"2023-07-24Dow leads Wall Street higher as investors eye beyond tech|July 24 (Reuters) - The Dow Jones Industrial Average (.DJI) led Wall Street higher on Monday and notched its longest winning streak in six years as investors bet on sectors beyond technology in a week filled with earnings reports and a Federal Reserve meeting. ""What you're seeing now is people broadening the breadth of the market,"" said Randy Frederick, managing director of trading and derivatives at the Schwab Center for Financial Research. ""People are starting to maybe take some profits (in tech) and invest in other parts of the markets that they might see a little bit better bargain."" Investors are awaiting Microsoft (MSFT.O), Google-owner Alphabet (GOOGL.O) and Meta Platforms (META.O) earnings this week, which will show whether their stocks justify sky-high valuations. The tech-heavy Nasdaq Composite Index (.IXIC) has rallied 34.3% this year, outperforming its peers as rate-sensitive megacap growth companies rose on optimism about artificial intelligence and an end to the Fed's tightening cycle. The Nasdaq (.NDX) lagged other indexes as investors looked to non-tech stocks for bargains, lifting sectors from energy to banks. Helping the Dow (.DJI) notch its longest winning streak since February 2017, Chevron (CVX.N) gained almost 2% as the oil giant posted upbeat preliminary quarterly earnings over the weekend. As of Friday, second-quarter earnings are expected to decline by 7.9%, Refinitiv data showed. Investors ignored a survey showing July U.S. business activity had slowed to a five-month low, dragged down by decelerating service-sector growth. ""You've got an increasing belief that soft landing and an increasingly dovish Fed may occur,"" said Carol Schleif, chief investment officer with the BMO Family Office, adding some sideline cash is coming back to stocks. The Fed is expected to raise interest rates by 25 basis points at its policy-making meeting on Wednesday. A majority of economists polled by Reuters expect this to be the last hike of the current tightening cycle, after data this month showed signs of disinflation. The Dow Jones Industrial Average (.DJI) rose 183.55 points, or 0.52%, to 35,411.24, the S&P 500 (.SPX) gained 18.3 points, or 0.40%, to 4,554.64 and the Nasdaq Composite (.IXIC) added 26.06 points, or 0.19%, to 14,058.87. Volume on U.S. exchanges was 9.43 billion shares, compared with the 10.30 billion average for the full session over the last 20 trading days. Nine of the 11 major S&P 500 sectors rose, led by a gain in energy stocks (.SPNY). Toymaker Mattel (MAT.O) rose 1.8% as the ""Barbie"" movie set a record as the biggest domestic debut of 2023. AMC Entertainment (AMC.N) jumped 32.9% after a judge blocked the theater chain's stock conversion plan that risked diluting investors' holdings in the company. AMC's preferred shares closed flat. U.S.-listed shares of Chinese companies like Alibaba and JD.com rose 4.5% and 3.5% respectively as its top leaders announced economic policy adjustments to expand domestic demand. Exchange operator Nasdaq (NDAQ.O) trimmed the weight of a handful of companies that make up close to half of the Nasdaq 100 to address ""over-concentration"" in the benchmark. Advancing issues outnumbered decliners on the NYSE by a 1.61-to-1 ratio; on Nasdaq, a 1.09-to-1 ratio favored decliners. The S&P 500 posted 22 new 52-week highs and one new low; the Nasdaq Composite recorded 58 new highs and 97 new lows. (This story has been corrected to change the Nasdaq index's Year to Date performance to 34.3% from 41% in paragraph 5) Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9959"
28,2023-07-24,0.9907,"2023-07-24Global shares, U.S. yields rise as investors eye rates, earnings|NEW YORK, July 24 (Reuters) - Global equity markets and Treasury yields rose on Monday as investors braced for interest rate decisions from key central banks, including the U.S. Federal Reserve, as well as corporate earnings that may shed light on the state of the economy. An overwhelming majority of traders expect the Fed to raise rates by 25 basis points at its policy meeting this week, according to CME Group data, helping to revive concerns of a looming recession following resilient U.S. economic growth. The European Central Bank is also expected to maintain a hawkish stance when it meets this week, while the Bank of Japan is expected to keep its super-loose monetary policy intact after its meeting. The yields on 10-year notes were at 3.874%, rebounding from an early session decline, while the rate-sensitive two-year yields were up at 4.8917%. Yet, markets are also anticipating buoyant results from major U.S. companies including Alphabet Inc (GOOGL.O), Meta Platforms Inc (META.O), Intel Corp (INTC.O) and Microsoft Corp (MSFT.O), whose performance has mostly underpinned the nearly 19% year-to-date gain in the benchmark S&P 500 (.SPX). ""The most over-used phrase in this industry is 'cautiously optimistic' but that is where we are,"" said Tom Plumb, portfolio manager at Plumb Balanced Fund. ""We still think that in general the economy is going to be growing but there will be continued rolling recessions of segments of the economy, which is really healthy because it tends to lead to significant long-term bull markets,"" Plumb said. The MSCI world equity index (.MIWD00000PUS), which tracks shares in 50 countries, was up 0.21%, while European stocks (.STOXX) added just 0.06%. On Wall Street, the three main indexes closed higher, led by gains in financial, consumer discretionary, technology and energy stocks. The Dow Jones Industrial Average (.DJI) rose 0.52% to 35,411.24, the S&P 500 (.SPX) gained 0.40% to 4,554.64 and the Nasdaq Composite (.IXIC) added 0.19% to 14,058.87. ""The consensus is for the Fed to raise by 25 basis points and then some more indication that they could be at the end. We don't have much insight that it would be different but if it is, then it would dramatically increase the volatility of markets,"" Plumb added. The U.S. dollar edged up against major currencies after economic data continued to show the resilience of the American economy compared to its peers. The purchasing managers' survey showed on Monday that U.S. business activity slowed to a five-month low in July, dragged down by decelerating service sector growth, but the data was better than similar surveys out of Europe. The dollar index rose 0.297%, with the euro down 0.56% to $1.1061. Oil prices rose by more than 2% to a near three-month high buoyed by tightening supply, rising U.S. gasoline demand, hopes for Chinese stimulus measures and technical buying. Brent futures rose 2.1% to settle at $82.74 a barrel, while U.S. West Texas Intermediate (WTI) crude rose 2.1%, to settle at $78.74. Prices of safe-haven gold were choppy as the dollar advanced. Spot gold dropped 0.3% to $1,954.50 an ounce, while U.S. gold futures gained 0.06% to $1,960.30 an ounce. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Chibuike reports on mostly large U.S.-based private equity firms, including Blackstone, KKR, Carlyle, and Apollo. He previously worked at Bloomberg News, and holds master's degrees in journalism from New York University and Edinburgh Napier University. 
Contact: 332-999-6154|0.9907"
29,2023-07-24,0.959,"2023-07-24Elon Musk says Twitter's blue bird to be replaced by an X|July 23 (Reuters) - Twitter Inc owner Elon Musk on Sunday signaled he would do more to take the social media company in a new direction with a rebranding that will replace its well-known blue bird logo with an X after acknowledging advertisers have been slow to return. The change, which was not evident on the website on Sunday evening, followed Musk's recent admission that advertising revenue remains nearly half of what it once was. And Twitter's cash flow has been negative as a result of that and its heavy debt load. Mike Proulx, research director at Forrester, said on Sunday that the move would further alienate Twitter's original, and once fiercely loyal, user base. ""On the one hand, you can make the argument he would be getting rid of an iconic brand. On the other hand, he is signaling it is a new day for what was once Twitter and that the company is heading in a different direction with a different user base."" The billionaire Musk said in a Sunday post he wanted to change Twitter's logo and polled his millions of followers whether they would favor changing the site's color scheme from blue to black. He posted a picture of a stylized X against a black outer space-themed background. [1/8]Twitter's new logo is seen projected on the corporate headquarters building in downtown San Francisco, California, U.S. July 23, 2023. REUTERS/Carlos Barria ""And soon we shall bid adieu to the Twitter brand and, gradually, all the birds,"" he said. Late Sunday afternoon, Twitter's new CEO, Linda Yaccarino, tweeted: ""It’s an exceptionally rare thing – in life or in business – that you get a second chance to make another big impression. Twitter made one massive impression and changed the way we communicate. Now, X will go further, transforming the global town square."" Under Musk's tumultuous tenure since he bought Twitter in October, the company has changed its business name to X Corp, reflecting the billionaire's vision to create a ""super app"" like China's WeChat. In April, Twitter's legacy blue bird logo was temporarily replaced by Dogecoin's Shiba Inu dog, helping drive a surge in the cryptocurrency's market value. The company came under widespread criticism from users and marketing professionals when Musk announced early this month that Twitter would limit how many tweets per day various accounts can read. The daily limits helped Meta Platforms-owned (META.O) rival service Threads, which crossed 100 million sign-ups within five days of its July 5 launch. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Michelle Conlin is an award-winning journalist at Reuters, where she has covered Americans in debt, the 2016 presidential election, mortgage fraud, the foreclosure epidemic, pandemic evictions and national breaking news. Her reporting at Reuters has had wide-ranging impact, including contributing to new legislation addressing zombie homes, new rules banning banks’ practice of gagging homeowners, and the end of governmental financing support of bonds backed by Wall Street’s foray into single-family homes. |0.959"
30,2023-07-24,0.9965,"2023-07-24Meta's Threads could lure ads from Twitter but it's early days, analysts say|July 24 (Reuters) - Threads, Meta Platform's (META.O) broadside to Twitter, is seen by some advertisers as less contentious and more predictable than Elon Musk's platform, and analysts say it could lure away marketing budgets - eventually. Launched on July 5, Threads became the fastest-growing social media platform to hit 100 million users, the apparent first serious threat to the dominant microblogging Twitter app. On Sunday, Musk said Twitter would rebrand and change its logo to an X.  read more  Threads saw a drop-off in downloads and engagement in the week following its buzzy debut, according to research firm Sensor Tower, and for now is not open to ads. But analysts have forecast lofty ad spending targets - with the caveat that they depend on whether users stick on. If the app manages to retain users, Threads could achieve $5 billion in annual ad revenue, equaling what Twitter earned in 2021, Bernstein said in a note on July 18. ""The unprecedented adoption of ... Threads now also offers Meta some material greenshoots to get excited about,"" they said, while cautioning that it was still early days and other upstarts like Clubhouse had fizzled out. Morningstar analysts said on July 11 that Threads could add between $2 billion and $3 billion to Meta's revenue every year between 2024 and 2027. Evercore ISI analysts estimated on July 9 that Threads could generate $8 billion in annual revenue by 2025, a small portion of the $156 billion revenue analysts expect for Meta that year, according to Refinitiv. In the hope that Threads will flourish - thanks to Meta's deep pockets and experience with successfully running Instagram and Facebook - and expectation it will introduce advertising eventually, some brands may already be considering how much money to set aside for future marketing campaigns on the app, analysts and ad industry executives said. Taylor Michelle Gerard, a senior executive at content marketing firm Blue Hour Studios, said some of her clients are considering adding a Threads post along with TikTok or Instagram posts as part of sponsored deals with influencers. ""It's a nice way to work Threads into an existing campaign,"" she said. Once Threads ads are available, brands will move their ad spending over from Twitter ""without question,"" said Matt Yanofsky, co-founder of Moment Lab, a brand marketing and advertising agency. He said some of his clients, who he did not name, are already examining whether to add a budget for Threads ads later this year. Meta did not comment for this article. Some advertisers have already moved away from Twitter due to concerns about the tone of discourse and abrupt changes in policies since Musk bought the firm last year, said Andrew La Fond, a vice president at ad agency R/GA, which has worked with Nike (NKE.N). Twitter did not respond to an email seeking comment. It has said it does not promote content that may violate its policies and that 99.99% of tweet impressions, or views, are of ""healthy"" content. It has acknowledged falling ad sales - last week Musk said they had dropped 50%, although it was unclear what time-frame he was referring to. In response, it has done some advertiser outreach. Two days after Threads launched, Twitter emailed a major ad-buying firm reminding them of the incentives that the company was offering to advertisers and noting the firm had spent less on Twitter ads this year, according to the email viewed by Reuters. Threads still has a long way to go before it equals Twitter's reach, though. Twitter had nearly 240 million monetizable daily active users as of July last year, according to the company's last public disclosure. Meta boss Mark Zuckerberg has said the company would only think about monetizing Threads once there was a clear path to 1 billion users. Tens of millions of users come back to Threads daily, and the team will focus the rest of the year on ""improving the basics and retention,"" Zuckerberg posted on Threads last week. After being slow to adopt AI-friendly hardware and software systems for its main business, Meta has invested to upgrade its AI capacity to boost traffic to Facebook and Instagram and increase ad sales. It has also narrowed its cost outlook for the year after pandemic-era excesses. On Wednesday, when Meta reports results for the April-June period, the company is expected to post an 8% increase in quarterly revenue to $31.1 billion, its best growth in six quarters. Threads does not yet support direct messaging, hashtags or keyword searches, which limits its appeal to advertisers and its utility as a place for following real-time events like users frequently do on Twitter. Nonetheless, many brands are experimenting on Threads, which has ""made social media feel fun again,"" said Liz Bartges, director of brand engagement at communications agency FerebeeLane. ""We're reliving the glory days of Twitter,"" she said about Threads. ""I'm excited to see where it could go."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Akash reports on technology companies in the United States, electric vehicle companies, and the space industry. His reporting usually appears in the Autos & Transportation and Technology sections. He has a postgraduate degree in Conflict, Development, and Security from the University of Leeds. Akash's interests include music, football (soccer), and Formula 1.|0.9965"
