,Dates,Sentiment,Article
24,2023-07-26,0.9729,"2023-07-26SK Hynix says memory chip recovery has begun, flags robust AI demand|SEOUL, July 26 (Reuters) - South Korea's SK Hynix (000660.KS) said on Wednesday the memory chip market was beginning to recover from a deep downturn amid robust artificial intelligence demand that helped it narrow its second-quarter operating loss from the prior quarter's record. In particular, memory chip demand from corporate buyers stocking AI data centres as well as gaming personal computers is expected to increase in the second half of the year, the world's second-biggest memory chip maker said. Microsoft (MSFT.O), a key client for such chips, on Tuesday laid out an aggressive spending plan throughout fiscal 2024 to meet demand for its new AI services after reporting a sharp rise in costs from building new data centres. ""We have long-range visibility (on AI-driven demand) from our clients into next year,"" Myoungsoo Park, SK Hynix's head of DRAM marketing said in an earnings call. Memory chip makers cut production in the first half of this year as prices continued to fall due to slumping demand from buyers amid economic headwinds, causing steep writedowns to the value of unsold stockpiles. Market conditions remain mixed depending on the type of chips. SK Hynix said on Wednesday it would cut production of its NAND Flash chips used for data storage by a further 5% to 10% because of high inventories and low profitability amid a fall in the average sales price. SK Hynix reported a 2.9 trillion won ($2.28 billion) operating loss in the June quarter, down from 4.2 trillion won profit a year earlier on weak memory chip pricing and demand. Revenue fell 47% year-on-year to 7.31 trillion won in the June quarter. But a boom in AI helped it boost sales of high-end DRAM chips in the second quarter and narrow losses from the record 3.4 trillion won reported in the first quarter. SK Hynix said demand for AI server memory had more than doubled in the second quarter compared to the first quarter. Its DRAM chips, which hold information from applications while the system is in use, sold for a higher price in the second quarter versus the first, on average. SK Hynix leads the market in high bandwidth memory (HBM) DRAM used in the fast-growing field of generative AI. It had a 50% market share in HBM as of 2022, followed by Samsung Electronics' (005930.KS) 40% and Micron's (MU.O) 10%, according to TrendForce. HBM can feed more data into chips used for generative AI, enabling them to compute at high speed. SK Hynix's DRAM business is expected to swing to a profit in the fourth quarter thanks to strong sales of premium products such as HBM and high-density DDR5 chips, said Greg Roh, head of research at Hyundai Motor Securities. ""But NAND Flash demand from Chinese mobile firms may continue to stagnate until year-end,"" leaving the chip maker's return to full profit uncertain, he added. The company said its 2024 capital expenditure would be higher than this year, when its slashed budget by at least 50% from 2022, with a continued focus on matching the mix of chips it makes to market conditions instead of expanding capacity. SK Hynix shares reversed initial gains to fall 0.4% in morning trade, versus the wider market's (.KS11) 0.3% drop. The company's shares have risen more than 50% year-to-date on investor hopes for a market recovery early in the second half, but its comments pointed to a later rebound in NAND Flash and older DRAM chip demand, said Nam Dae-jong, an analyst at eBEST Investment & Securities. Samsung, the world's biggest memory chip maker, will report its detailed second-quarter financial results on Thursday. Samsung shares were down 2% in morning trade. ($1 = 1,274.1300 won) Our Standards: The Thomson Reuters Trust Principles.|0.9729"
25,2023-07-26,0.9979,"2023-07-26AI mania drives Wall Street to higher close ahead of earnings|July 25 (Reuters) - The tech-heavy Nasdaq closed higher on Tuesday, leading gains on Wall Street amid investor excitement about artificial intelligence before earnings reports from megacap technology companies Alphabet (GOOGL.O) and Microsoft (MSFT.O) after the bell. Both Microsoft and Alphabet have launched an array of AI products since OpenAI, backed by Microsoft, released ChatGPT in late 2022. Investors expect the new products will help tech giants offset a slowdown in their cloud businesses. Shares in the owner of Google and the maker of Windows climbed 0.6% and 1.7%, respectively. ""When you have this much enthusiasm for a specific investing theme, you don't need much of a reason for markets to move. It's inertia,"" said Steve Sosnick, chief strategist at Interactive Brokers. With the U.S. central bank on track for another 25-basis point interest rate hike on Wednesday, policymakers face a choice over how much weight to put on recent economic data. ""The Federal Reserve meeting tomorrow is reminding the market that it will be the second to last, if not the last, interest rate increase, and that has been a major concern for markets, particularly for tech stocks,"" said Rishi Sadarangani, chief investment officer at hedge fund R/Evolution Gate. A survey showed consumer confidence increased to a two-year high in July, amid continued optimism about the labor market despite worries about a recession. The tech-heavy Nasdaq Composite index (.IXIC) has rallied this year, helped by outsized gains in rate-sensitive megacap growth companies and hopes for an end to the U.S. Federal Reserve's tightening cycle. Companies outside tech are also performing well as lower valuations attract investors. The blue-chip Dow (.DJI) inched up for 13th day in a row, even as a 0.87% slide in Boeing (BA.N) capped gains. RTX (RTX.N) tumbled 10.2% after saying many of its Pratt & Whitney GTF engines that power Airbus A320neo jets will need ""accelerated removals and inspections"". The S&P composite 1500 passenger airlines sub index (.SPCOMAIR) dropped 3.45%, bogged down by a 9.7% fall in Alaska Air (ALK.N) after the airline's annual revenue growth outlook missed expectations. The Dow Jones Industrial Average (.DJI) rose 26.83 points, or 0.08%, to 35,438.07, the S&P 500 (.SPX) gained 12.82 points, or 0.28%, to 4,567.46 and the Nasdaq Composite (.IXIC) added 85.69 points, or 0.61%, to 14,144.56. Volume on U.S. exchanges was 9.75 billion shares, compared with the 10.32 billion average for the full session over the last 20 trading days. Most of the 11 major S&P 500 sectors were subdued. But materials stocks gained 1.76%, tracking rising metal prices as investors cheered pledges of support from a politburo meeting in China. General Electric (GE.N) jumped 6.27% after raising its annual adjusted profit forecast, while General Motors (GM.N) slumped 3.51% after it posted a decline in adjusted pre-tax profit and margins in its key North American market from the previous quarter. 3M Co (MMM.N) rose 5.33% as the industrial conglomerate raised its annual adjusted profit forecast. The S&P 500 earnings are now expected to decline 7.7% for the second quarter, as per Refinitiv data. Advancing issues outnumbered declining ones on the NYSE by a 1.19-to-1 ratio; on Nasdaq, a 1.21-to-1 ratio favored decliners. The S&P 500 posted 37 new 52-week highs and no new lows; the Nasdaq Composite recorded 74 new highs and 101 new lows. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9979"
26,2023-07-25,0.9857,"2023-07-25Microsoft charges ahead with spending to serve AI demand|July 25 (Reuters) - Microsoft (MSFT.O) on Tuesday laid out an aggressive spending plan to meet demand for its new artificial intelligence services after surpassing Wall Street estimates for fiscal fourth-quarter revenue and profit. Costs rose sharply as Microsoft built new data centers to support AI, and Chief Financial Officer Amy Hood said on a conference call with analysts the company's capital expenditures would continue rising each quarter throughout fiscal 2024. Shares fell about 4% in after-hours trade. Wall Street is looking at how generative AI services may benefit Microsoft, which secured an early lead with investments in OpenAI, owner of the popular ChatGPT service. Microsoft is weaving AI into its own products, such as the $30-a-month ""Copilot"" assistant for its Microsoft 365 service that can summarize a day's worth of emails into a quick update. It is also aiming to sell cloud computing services that other firms will use to build AI services. Microsoft's results show heavy spending on AI services ahead of commensurate revenue growth. While its Azure sales growth slightly exceeded market expectations, Microsoft's quarterly capital expenditures hit the highest single-quarter total since at least its fiscal 2016. The company is battling other cloud providers for a limited supply of chips from Nvidia Corp (NVDA.O), whose graphics processing units are essential for creating AI products and services. CFO Hood told analysts that despite Microsoft's increased spending in fiscal 2024, operating profit margins would grow slightly after adjusting for the effects of an accounting rule change. ""The real focus here is being able to be aggressive in meeting the demand curve,"" Hood said. It will take time to make money, Hood said, noting that Copilot is not ready for general release and any revenues from the product are likely to happen toward the second half of fiscal 2024. Microsoft forecast Azure revenue growth of 25%-26% in constant currency for the fiscal first quarter, compared with an estimate of 25.6% from Visible Alpha that does not adjust for foreign exchange rates. For the segment that includes Azure, Microsoft forecast a first-quarter revenue range with a midpoint of $23.45 billion. Analysts on average estimated $23.55 billion, according to Refinitiv data. The midpoint of its first-quarter forecast for the segment containing Office was $18.15 billion, compared with analysts' consensus estimate of $18.08 billion. Microsoft's forecast for its Windows segment had a midpoint of $12.7 billion, below analysts' estimate of $13.14 billion. Revenue in the fiscal fourth quarter ended June 30 rose to $56.2 billion, beating the consensus estimate of $55.5 billion according to Refinitiv. Net income was $2.69 per share, above the $2.55 average estimate. Microsoft's Intelligent Cloud unit, which houses the Azure cloud computing platform, increased its revenue to $24 billion slightly topped expectations according to Refinitiv data. Azure revenue rose 26%, beating a 25.2% growth estimate from Visible Alpha. Microsoft does not break out a precise quarterly revenue figure for Azure, the part of its business best situated to capitalize on booming interest in AI. But Chief Executive Satya Nadella said on a conference call that Azure accounted for more than half of the $110 billion for ""Microsoft Cloud"" in fiscal 2023, putting Azure sales at $55 billion or more and revealing the size of the business for the first time. The company is still navigating a PC business slump with sales, including of its Windows operating system, falling to $13.9 billion. The segment with the LinkedIn social network and its Office productivity software increased sales to $18.3 billion. Both segments slightly topped the average analyst estimate, according to Refinitiv data. Capital expenditures jumped to $10.7 billion from $7.8 billion in the fiscal third quarter, after the company told investors spending would rise as it builds out data centers for AI work. Microsoft has started integrating AI functionality across its products such as Azure, Microsoft 365, GitHub and several developer tools. Our Standards: The Thomson Reuters Trust Principles.|0.9857"
27,2023-07-25,0.9967,"2023-07-25Alphabet profit beats expectations, CFO Porat to assume new role|SAN FRANCISCO, July 25 (Reuters) - Alphabet's (GOOGL.O) second-quarter profit exceeded Wall Street expectations on Tuesday and the Google parent announced that its long-time CFO, Ruth Porat, would assume a new role while the company sought a new finance chief. Alphabet's results were helped by steady demand for its cloud services and a rebound in advertising. The shares jumped 8% in after-hours trading. Shares of rival Microsoft (MSFT.O) were down slightly after it also reported results on Tuesday, while shares of Meta Platforms (META.O), a company also highly dependent on ad sales, rose as much as 2%. ""Not only did Google deliver fantastic earnings per share, exceeding expectations at a time when investors were questioning its ability to keep up with other tech giants amid the AI frenzy, it also did so by a considerable margin,"" said Thomas Monteiro, senior analyst at Investing.com. ""This strongly indicates that a new growth phase for the giant is likely under way."" He added, ""Google has finally consolidated itself as a leading force in the highly-disputed cloud sector and now has room to focus its expansion in the AI field."" Porat, hired in 2015, is one of Silicon Valley's most prominent female executives and oversaw tremendous growth at Alphabet. She will become chief investment officer and president starting Sept. 1 and lead 2024 planning while her successor is sought. Porat was hired from Morgan Stanley (MS.N), where she was finance chief. In her new role, she will oversee the company’s so-called Other Bets portfolio, the unit for more risky hardware and services ventures, as well as help manage the company’s global investments. Advertisers, who make up a big share of Alphabet's revenue, have pulled back on spending precious dollars on untested platforms, helping the Google parent as well as Facebook owner Meta Platforms. But Alphabet's second-quarter results are sure to please investors concerned over a broader advertiser pullback following the meteoric growth of Web services during the pandemic, as consumers returned to physical retail. Silicon Valley has been buzzing over generative artificial intelligence software that can give long-winded responses to user queries and is predicted to be the next leap forward for Big Tech. Alphabet rolled out AI products at its annual I/O developer conference in May and it revamped its search engine to include generative AI. The new AI technology comes at a cost: the largest component of Alphabet's second-quarter capital spending was for servers and a ""meaningful investment"" in AI computing, Porat said in a conference call. Advertising is coming to the company's revamped search, Chief Executive Sundar Pichai told analysts on the call. Alphabet is testing what formats are effective and where to place ads inside of its AI-powered search. Presently, 80% of advertisers use at least one AI-driven search product, Chief Business Officer Philipp Schindler said on the call. The company plans to integrate generative AI into other products such as Gmail, Google Photos and its Android mobile operating system. Generative AI tech can create text, images and video that resemble what people produce. Still, the results released on Tuesday show that ad sales are still king. Investors punished social media company Snap (SNAP.N) on Tuesday for its disappointing ad sales in the quarter. Revenue at Google Cloud, which is among the biggest cloud service providers, rose 28% to $8.1 billion, besting expectations of $7.75 billion, and maintaining roughly the same rate of growth as the first quarter. Microsoft's Azure revenue rose 26%, ahead of the growth estimate from Visible Alpha. Analysts and industry experts have said they expect cloud business growth to pick up toward the end of the year, with quarter-ended June being the trough as macro uncertainty begins to clear. Investors expect AI to become a major growth driver for cloud businesses within a year, with Microsoft's Azure leading the pack followed by Amazon.com's (AMZN.O) AWS and Google Cloud. Ad sales for Google's YouTube video service unit rose 4.4% to $7.67 billion. Alphabet reported net profit of $1.44 per share for the April-June period, compared with estimates of $1.34 per share. Revenue for the quarter stood at $74.6 billion, compared with estimates of $72.82 billion, according to Refinitiv data. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Greg Bensinger joined Reuters as a technology correspondent in 2022 focusing on the world's largest technology companies. He was previously a member of The New York Times editorial board and a technology beat reporter for The Washington Post and The Wall Street Journal. He also worked for Bloomberg News writing about the auto and telecommunications industries. He studied English literature at The University of Virginia and graduate journalism at Columbia University. Greg lives in San Francisco with his wife and two children.  Thomson Reuters Akash reports on technology companies in the United States, electric vehicle companies, and the space industry. His reporting usually appears in the Autos & Transportation and Technology sections. He has a postgraduate degree in Conflict, Development, and Security from the University of Leeds. Akash's interests include music, football (soccer), and Formula 1.|0.9967"
28,2023-07-25,0.9933,"2023-07-25Morning Bid: China hopes, U.S. big tech fire up markets|July 26 (Reuters) - A look at the day ahead in Asian markets from Jamie McGeever, financial markets columnist. Asian stock markets will open strongly on Wednesday if the previous day's China- and U.S.-fueled momentum doesn't wilt, as investors brace for a triple whammy of major central bank policy decisions over the coming 72 hours. On the regional data front, Australian consumer inflation grabs the spotlight. Economists expect inflation to have slowed in June and over the second quarter, which could lean investors toward thinking interest rates have peaked at 4.10%. It's not often China is the source of much optimism for investors these days, but that it exactly where markets find themselves after the country's top leaders on Monday pledged to ramp up support for the struggling economy. China's blue chip equity index rose nearly 3% for its best day this year, and Chinese property stocks surged 8% for their biggest rise this year too. Hong Kong's main property stocks index jumped 14%, the biggest rise since March last year. Beijing's top policy-making Politburo said it will implement macro adjustments ""in a precise and forceful manner"" to support an economy undergoing a ""tortuous"" post-COVID recovery. Fine words and sentiment, but as analysts at Investec note, no details on actual policies were forthcoming. This is what will determine China's recovery, so until more clarity emerges, investors' optimism may fade as quickly as it appeared. The mainland property index is still down 13% this year and the Hong Kong-based index is down 25%. Maybe they are cheap enough to draw in buyers, but the problems run deep. That said, MSCI's Asia ex-Japan equity index on Tuesday ended a six-day losing streak and rallied 2%. The MSCI World index rose for the 10th session of the last 12, reaching its highest level since April last year, and the S&P 500 also climbed to a new 15-month high. Surprisingly strong U.S. consumer confidence, growing faith in an economic 'soft landing', and the Artificial Intelligence buzz around juicy earnings reports from Big Tech firms all contributed to the latest Wall Street rally. Strong results from Microsoft and Alphabet after the bell will only strengthen the upbeat tone in Asia on Wednesday too. All this comes ahead of the first of three major central bank policy decisions this week - the Federal Reserve is expected to raise rates 25 basis points on Wednesday, followed by a similar move from the European Central Bank on Thursday and the Bank of Japan holding the line on Friday. Here are key developments that could provide more direction to markets on Wednesday: - Australia inflation (June) - Singapore industrial production (June) - U.S. interest rate decision Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Jamie McGeever has been a financial journalist since 1998, reporting from Brazil, Spain, New York, London, and now back in the U.S. again. Focus on economics, central banks, policymakers, and global markets - especially FX and fixed income. Follow me on Twitter: @ReutersJamie|0.9933"
29,2023-07-25,0.8591,"2023-07-25Twitter blue bird has flown as Musk says X logo is here|July 24 (Reuters) - After 17 years with an iconic blue bird that came to symbolize the broadcasting of ideas to the world, billionaire Elon Musk renamed Twitter as X and unveiled a new logo, marking a focus on building an ""everything app."" On Monday, a stylized white X on a black background became the new logo on Twitter's website, though the blue bird was still seen on the mobile app. Since taking over Twitter in October, Musk has said he envisions an app that could offer a variety of services to users beyond social media, such as peer-to-peer payments, an idea that mirrors the widely popular WeChat app in China. The transformation is more simply a way for Musk to make his mark on the company, said Tom Morton, global chief strategy officer at ad agency R/GA. ""Twitter's changing name and logo has nothing to do with user, advertiser, or market issues. It's a symbol that Twitter is Elon Musk's personal property. ""He conquered the castle, now he's flying his own flag."" The new logo garnered mixed reactions from users and sparked confusion about what tweets would now be called, while marketing and branding experts said the rebrand risked throwing away years of Twitter's name recognition. ""Only a few brands have become verbs or seen themselves referred to in global news outlets as often as Twitter has,"" said Matt Rhodes, strategy lead at creative agency House 337, which has worked with British telecom company Sky. ""Anything that makes it harder for people to find, or want to open the app on their cluttered phone screens risks harming usage,"" he said. Fernando Machado, who previously held chief marketing officer roles at Activision Blizzard, Restaurant Brands International and Burger King, said rebrands typically take time to sink in, though ""as a Twitter user, I confess that I miss the little bird already."" ""Personally, I think the new approach feels a bit cold and impersonal,"" he said. Outside Twitter's headquarters in San Francisco on Monday, police stopped construction workers from removing the Twitter sign, in a scene witnessed by a Reuters reporter. On one side of the building, only the blue bird and the letters ""er"" were left. ""#GoodbyeTwitter"" was trending on the platform on Monday with reference to the old logo as some users criticized the new one. Musk tweeted on Saturday that ""soon we shall bid adieu to the Twitter brand and, gradually, all the birds"". [1/8]A partially dismantled Twitter's sign is seen at Twitter's corporate headquarters building as Elon Musk renamed Twitter as X and unveiled a new logo, in downtown San Francisco, California, U.S., July 24, 2023. REUTERS/Carlos Barria In response to a tweet asking what will tweets be called under X, Musk replied ""x's"". Musk has used the letter X repeatedly across his companies. He co-founded x.com as an online bank in 1999 which later transformed into PayPal. He bought the domain back from PayPal in 2017, saying it had ""sentimental value"". The domain x.com now redirects to Twitter. Linda Yaccarino, the former advertising chief at NBCUniversal who started as Twitter CEO on June 5, told employees in a memo on Monday that X ""will go even further to transform the global town square."" The company will work on new features in audio, video, messaging, payments and banking, according to the memo, which was seen by Reuters. The platform will face challenges to reinvent its business. Since Musk's takeover, the company has faced tumultuous times with layoffs, a sharp drop in advertisers and the meteoric rise of Threads, Meta's response to Twitter. The billionaire's decision to rebrand Twitter as X could be complicated legally: X is widely used and cited in trademarks, and companies including Meta and Microsoft already have intellectual property rights to the same letter. The rebrand indicates Musk has given up on any plans ""to revive Twitter as a powerful stand-alone social network and simply considers the $44 billion spent on the network a sunk cost,"" said Niklas Myhr, a professor of marketing at Chapman University. ""The last few months have been tumultuous at Twitter, and I don't think a new brand is going to solve everything,"" Drew Benvie, CEO of social media consultancy Battenhall, said. ""This is less about reinventing Twitter, and more about building a brand around Elon Musk's empire, including SpaceX, where the X branding really connects a little more closely."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Supantha leads the European Technology and Telecoms coverage, with a special focus on emerging technologies such as AI and 5G. He has been a journalist for about 18 years. He joined Reuters in 2006 and has covered a variety of beats ranging from financial sector to technology. He is based in Stockholm, Sweden. |0.8591"
30,2023-07-25,0.993,"2023-07-25Global equities, US yields gain ahead of Fed, corporate results|NEW YORK, July 25 (Reuters) - Global equity markets and U.S. Treasury yields rose on Tuesday ahead of the Federal Reserve's expected interest rate hike and as markets awaited a stream of quarterly results from corporate heavyweights. Fed officials are gathering for their July monetary policy meeting, starting on Tuesday, where the central bank's rate-tightening cycle will be top of the agenda. Most market participants expect the Fed to deliver a 25 basis-point rate hike when the meeting concludes on Wednesday. U.S. Treasury yields advanced, with benchmark 10-year notes rising to 3.890% while rate-sensitive two-year notes were up at 4.8806%. Google owner Alphabet (GOOGL.O) and Microsoft (MSFT.O) are among U.S. technology giants whose quarterly earnings on Tuesday give investors a glimpse of the health of the U.S. economy. The performance of these megacap tech companies underlies the nearly 19% year-to-date rally in the benchmark S&P 500 (.SPX). After the bell on Tuesday, Alphabet said second-quarter profit exceeded Wall Street expectations. Microsoft on Tuesday surpassed Wall Street estimates for fourth-quarter revenue and profit as its cloud business benefited from product upgrades featuring new artificial intelligence (AI) technology. ""There's a bit of catch-your-breath mentality before what could really be a big market moving event with the big Fed meeting tomorrow,"" said Ryan Detrick, chief market strategist at Carson Group. ""At the same time, the Fed is important but corporate earnings matter. Overall, it's been fairly positive and people expect earnings to come in better than expected,"" Detrick said. The MSCI All-World index (.MIWD00000PUS), which tracks equities in more than 50 countries, rose 0.47%. Europe's STOXX 600 (.STOXX) gained 0.48%, led in part by shares in mining companies, which rallied after China's leaders pledged to bolster their sputtering economy. On Wall Street, the three main indexes closed higher, led by gains in shares of technology, materials, and communication services companies. The Dow Jones Industrial Average (.DJI) rose 0.08% to 35,438.07, the S&P 500 (.SPX) gained 0.28% to 4,567.46 and the Nasdaq Composite (.IXIC) added 0.61% to 14,144.56. ""A 25 basis-point hike is pretty much baked in but clearly what matters more is whether (in Fed Chair Jerome Powell's press conference) it's going to be a dovish or hawkish hike,"" Detrick added. Oil prices rose to three-month highs as signs of tighter supplies and pledges by Chinese authorities lifted sentiment. Brent futures settled up 1% at $83.64 a barrel after hitting $83.87 earlier, the highest level since April 19. U.S. West Texas Intermediate (WTI) crude rose 1% to settle at $79.63. The U.S. dollar weakened, losing earlier session gains, ahead of the Fed meeting as well as rate decisions from other key central banks, including the European Central Bank and the Bank of Japan. The dollar index fell 0.128%, with the euro down 0.1% to $1.1051. Gold prices strengthened as the dollar fell. Spot gold added 0.5% to $1,964.34 an ounce, while U.S. gold futures gained 0.07% to $1,961.70 an ounce. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Chibuike reports on mostly large U.S.-based private equity firms, including Blackstone, KKR, Carlyle, and Apollo. He previously worked at Bloomberg News, and holds master's degrees in journalism from New York University and Edinburgh Napier University. 
Contact: 332-999-6154|0.993"
31,2023-07-25,0.9233,"2023-07-25US dollar flat as market awaits clarity from central banks|NEW YORK, July 25 (Reuters) - The dollar was flat against a basket of its major peers on Tuesday, as investors hope a trio of central bank meetings this week will provide guidance on the outlook for monetary policy. Signs of an extremely resilient U.S. economy helped the currency recover from a recent 15-month low, as well as persistent weakness in Europe. U.S. consumer confidence increased to a two-year high in July amid a persistently tight labor market and receding inflation, bolstering the economy's prospects in the near term. Still, the economy is not out of the woods, with the survey from the Conference Board on Tuesday offering mixed signals. Consumers remain fearful of a recession over the next year following hefty interest-rate hikes from the U.S. Federal Reserve. ""There was a lot of anticipation that we were going to get consolidation leading up to the Fed, and for the most part, risk appetite has been hanging in there. What we're probably going to see is the forex market is really going to have to have a wait and see approach,"" said Edward Moya, senior market analyst at Oanda in New York. ""We might have an initial move post Fed, but we then have to really pay close attention to not just ECB but also the BOJ. So, I think FX volatility should still remain elevated, and that's why we're not seeing a lot of positioning on the day like today."" The dollar index fell 0.108% to 101.280, after hitting a two-week peak earlier of 101.65. The euro fell for a fifth successive session, and was down 0.13% to $1.1048 as evidence of a slowdown in Europe builds after a recent survey showed demand for loans in the euro zone hitting a record low in the second quarter, and separate data showed deterioration of business confidence in Germany this month. This follows disappointing Purchasing Manager Indexes on Monday that came in below expectations for the euro zone as a whole. Markets have plenty more to watch as the Fed concludes a rate-setting meeting on Wednesday, followed by the European Central Bank (ECB) a day later and the Bank of Japan on Friday, as well as earnings from heavyweight companies. Both Google-owner Alphabet (GOOGL.O) and Microsoft (MSFT.O) are due on Tuesday. ""In the last week or so, there have been wobbles on market views about both the outcomes for the Fed and the ECB in September and investors will be looking for some clarity from policymakers this week – though it cannot be assumed that this will be provided,"" said Jane Foley, head of FX strategy at Rabobank London. The Japanese yen strengthened 0.38% versus the greenback at 140.92 per dollar, while sterling was last trading at $1.2896, up 0.50% . In cryptocurrencies, bitcoin last rose 0.42% to $29,261.22. Ethereum , last rose 0.5% to $1,859.50. Currency bid prices at 3:16PM (1916 GMT) Our Standards: The Thomson Reuters Trust Principles.|0.9233"
32,2023-07-25,0.9819,"2023-07-25Meme stocks surge as tech rally gets too pricey for retail investors|July 24 (Reuters) - Meme stocks have surged in the last few weeks as retail investors shun pricier stocks for cheaper speculative names, but some experts worry that this could choke the current rally in broader markets. At a time when the wider rally has made some stocks, especially in the tech space, too expensive, the return of meme stocks is offering retail investors a more affordable option to participate in 2023's market rebound and pocket big returns. Roundhill's Meme index (.MEME) hit a one-year high last week and was last up 60% for 2023 so far, dwarfing gains of more than 18% recorded by the benchmark S&P 500 (.SPX). The NYSE FANG+ index (.NYFANG), housing megacap technology and growth stocks like Microsoft (MSFT.O) and Alphabet (GOOGL.O), has climbed 77% so far this year. ""Some of the retail animal spirits are coming back, but it's a little bit more complex than the first time around,"" said Thomas Hayes, managing member at Great Hill Capital. ""There's widespread panic-buying and catch-up trade from those who risk going into the year-end flat while the S&P is up 18%."" Retail investors poured in $1.27 billion per day on average into U.S. equities in July, closing in on the all-time record of $1.5 billion a day in March, Vanda Research said. ""What we have seen historically is that when short squeezes are happening in some of these zombie-like companies that are burning cash or in really beaten down names, that's usually more indicative of a sign of the end of the bull market as opposed to beginning,"" said Dennis Dick, market structure analyst at Triple D Trading. The meme index consists of 25 equal-weighted U.S.-listed stocks with a combination of elevated social media activity and high short interest. It is rebalanced every two weeks. Recent examples of rallies include a 33% jump in shares of cinema operator AMC Entertainment (AMC.N) on Monday and a 40% rise in shares of troubled used-car retailer Carvana (CVNA.N) last Wednesday. Net retail investor flows into Carvana hit their highest in over a year last week, before sliding a little on profit-taking, according to data by Vanda Research, while flows into AMC touched 11-month highs on Monday. Shares of Carvana, which is also the top holding of Roundhill's meme index with a nearly 5% weighting, are up about 850% so far this year but are still far from their all-time highs hit during the meme stock mania of 2021. About 28.1% of AMC's publicly available shares are under short position, according to data by analytics firm Ortex, while 55.2% of Carvana's free float shares are shorted. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9819"
33,2023-07-25,0.975,"2023-07-25ChatGPT now on Android in some countries including US|July 25 (Reuters) - ChatGPT is now available for Android users in the United States, India, Bangladesh and Brazil, the viral chatbot's owner OpenAI said on Tuesday, as it looks to take advantage of the popularity of the artificial intelligence tool. As AI becomes widely used in tasks such as content writing to coding, San Francisco-based OpenAI announced ChatGPT for Android last week to further expand its user base. ChatGPT, which was launched by the Sam Altman-led company in November last year, has been available on Apple's (AAPL.O) iOS platform since May. The viral success of ChatGPT has triggered a wave of enthusiasm in AI, prompting companies such as Microsoft (MSFT.O) and Google-parent Alphabet (GOOGL.O) to pour billions of dollars into the technology. OpenAI said it would expand the rollout on Android to additional countries over the next week. Our Standards: The Thomson Reuters Trust Principles.|0.975"
34,2023-07-25,-0.6486,"2023-07-25Spain’s fugitive kingmaker, a striking Israel reservist and Musk’s risky X factor|Follow on Apple, Google or Spotify. Listen on the Reuters app. Read the episode transcript.  “Major E” served in Israel’s army for 13 years – but today he’s one of the reservists on strike to protest the judicial reforms ripping the country apart. A fugitive separatist leader could determine whether or not Spain’s Prime Minister Pedro Sanchez holds on to power. Plus, the risks for Elon Musk’s ‘X’ and inside the delicate negotiations over the missing US soldier. *This podcast was corrected. An earlier version incorrectly referred to the Junts party as the organizers of the banned Catalonia independence referendum in 2017. It was organized by PDeCAT, another pro-independence party at the time led by Carles Puigdemont. Visit the Thomson Reuters Privacy Statement for information on our privacy and data protection practices. You may also visit megaphone.fm/adchoices to opt-out of targeted advertising. Further Reading The problem with X? Meta, Microsoft, hundreds more own trademarks to new Twitter name Travis King crossing puts North Korea border tours under scrutiny Anti-Netanyahu protests mount after Israel passes judicial bill https://www.reuters.com/world/europe/spain-faces-political-uncertainty-after-right-fails-win-predicted-majority-2023-07-24/ Our Standards: The Thomson Reuters Trust Principles.|-0.6486"
