,Dates,Sentiment,Article
21,2023-07-25,0.9881,"2023-07-25EV charger operator EVCS seeks to raise $125 million to expand network|NEW YORK, July 24 (Reuters) - Electric-vehicle charger operator EVCS is looking to raise $125 million, according to a document seen by Reuters, as it races to expand its network of fast chargers eightfold by 2025 and capitalize on the U.S. government's push to boost EV adoption. A $5 billion federal program to electrify U.S. highways and a recent slew of deals by market leader Tesla (TSLA.O) to open up its charging technology to rival automakers has unleashed a capital-intensive race among charger makers and operators to offer new products and expand their networks. California-based EVCS has hired French bank BNP Paribas (BNPP.PA) to advise it in the search for potential investors, according to the document dated June 2023 seen by Reuters. EVCS and BNP Paribas declined to comment. EVCS, which operates its own network of fast chargers as well as stations for clients such as Hilton, plans to increase its network to 2,100 fast chargers by 2025 from 260 currently and focus on the U.S. states of California, Washington and Oregon, according to the document. A person familiar with the matter said a $125 million investment would represent a large minority stake in the business. Reuters was not immediately able to ascertain what valuation the company or its advisers had arrived at for the entire business. Countries are offering grants, tax credits and other incentives to makers of electric vehicles and the infrastructure needed to keep them moving, attracting private investment that is key to achieving targets such as the Biden administration's aim for EVs to make up 50% of U.S. new-vehicle sales by 2030. The deals between Tesla and rivals also could make it easier for operators to cater to virtually all EVs. Valuations of charging companies, much like electric-vehicle makers, crashed from lofty heights as broader electrification failed to take off in the past couple of years. Oil major Shell (SHEL.L), for example, bought charging firm Volta in January for $169 million, only two years after that California company notched up a $2 billion valuation in its merger with a blank-check acquisition firm. Now charging companies are hoping the federal funding will help stoke interest among investors who are nursing large pools of capital earmarked for environmentally friendly investments. (This story has been corrected to remove reference to Hertz as a client in paragraph 5) Our Standards: The Thomson Reuters Trust Principles.|0.9881"
22,2023-07-25,0.8807,"2023-07-25Elon Musk to appeal loss in SEC case to Supreme Court|NEW YORK, July 25 (Reuters) - Elon Musk plans to ask the U.S. Supreme Court to consider whether the Securities and Exchange Commission overstepped its authority in enforcing a consent decree that he has called a ""muzzle"" on his free speech. Musk would be appealing a decision by the 2nd U.S. Circuit of Appeals in Manhattan to uphold the decree, which arose from his August 2018 tweet that he had ""funding secured"" to take his electric car company Tesla (TSLA.O) private. A three-judge panel rejected Musk's claim that the SEC, which accused the billionaire of defrauding investors, exploited the decree to conduct harassing investigations into his use of Twitter, which he now owns and this week renamed X. In an order on Monday, the appeals court denied Musk's request that the panel or all 13 active judges revisit the case. Alex Spiro, a lawyer for Musk, confirmed on Tuesday that Musk plans an appeal to the Supreme Court. The consent decree was part of a settlement where Musk and Tesla each paid $20 million fines, Musk gave up his role as Tesla's chairman, and Musk agreed to let a Tesla lawyer approve some tweets in advance. In its May 15 decision, the appeals court panel said Musk could not revisit the screening of tweets because he had ""changed his mind."" But Musk's lawyers said the SEC had no right to impose an unconstitutional ""gag rule"" as a condition of settling. The decision ""posits that Mr. Musk either had to forego a settlement with the SEC or give up his right to challenge the constitutionality of the SEC's demands,"" the lawyers wrote last month. ""Supreme Court law holds otherwise."" Last week, the federal appeals court in New Orleans agreed to reconsider its March decision that Musk violated federal labor law by tweeting in May 2018 that Tesla employees would lose stock options if they joined a union. The Supreme Court typically hears oral arguments in about 70 of the approximately 5,000 cases it reviews each year. The case is SEC v Musk, 2nd U.S. Circuit Court of Appeals, No. 22-1291. Our Standards: The Thomson Reuters Trust Principles.|0.8807"
23,2023-07-25,0.9833,"2023-07-25Battery giant CATL posts slower profit growth as competition heats up|BEIJING/SHANGHAI, July 25 (Reuters) - Chinese battery giant CATL (300750.SZ) on Tuesday recorded slower growth in net profit for the second quarter, as the company scrambled to maintain its industry leadership amid intensifying competition in the electric vehicle battery market. Net profit for the three months ended June came in at 10.895 billion yuan ($1.53 billion), up 63.22% from a year earlier, according to a Reuters calculation based on CATL's company filing. This compared with a 558% surge in its net profit in the first quarter. China's battery makers including CATL are facing challenges of weakening demand and bigger cost reduction pressure from EV makers amid a price war and a slowdown in auto sales this year. The EV battery market grew at a much slower pace this year with a 36.8% increase in battery installation volume in the first half compared with the 176.4% growth in the same period in 2022, data from China Automotive and Battery Alliance showed. CATL, which counts Tesla (TSLA.O) as its biggest client, has been losing market share to BYD , a major automaker that powers all its EVs with its own batteries. Automakers such as Chongqing Changan Automobile and Guangzhou Automobile Group also sourced more batteries from smaller suppliers to reduce costs. CATL is shadowed by a capacity glut with its production facilities as the utilisation rate dropped to 60.5% in the first half from 81.25% in the same period a year ago. The Chinese company also faces headwinds in efforts to expand globally, including an investigation by U.S. lawmakers into its partnership with Ford Motor (F.N) in the United States. CATL, however, extended its lead in the global EV battery market as its share increased to 36.3% in the first five months compared with 34.6% a year ago, according to data from SNE Research. South Korea's LG Energy Solution (373220.KS), which followed CATL and BYD with a share of 13.9%, forecast a 213% operating profit jump in the second quarter. ($1 = 7.1379 Chinese yuan renminbi) Our Standards: The Thomson Reuters Trust Principles.|0.9833"
24,2023-07-25,0.9865,"2023-07-25Indonesia plans incentives for EV makers, sets up meeting with BYD, Tesla|JAKARTA, July 25 (Reuters) - Indonesia is finalising a new set of incentives to attract investment from manufacturers of electric vehicles (EVs), a senior minister said on Tuesday, adding the government is still in talks with major companies like Tesla and BYD. Speaking at a nickel industry conference hosted by CNBC Indonesia, Coordinating Minister of Maritime Affairs and Natural Resources Luhut Pandjaitan said the incentives will be benchmarked against those offered by regional rivals Thailand and Vietnam, but did not provide details. Indonesia, the largest economy in Southeast Asia, has been trying to attract EV makers to invest in the country, enticing them with its rich nickel reserves - the world's biggest - which can be processed into EV batteries. However, some automakers like China's BYD have instead chosen to invest in Thailand, the region's automotive hub. ""Tomorrow we are going to finalise incentives that we are going to give to any EV investment in Indonesia,"" Luhut said, adding they were awaiting President Joko Widodo's approval. Luhut said he will meet BYD executives in China's city of Chengdu on Thursday, and a meeting is also scheduled on August 3 with Tesla's chief executive Elon Musk in California, United States. Indonesia has been wooing Tesla for years, hoping to host an Asian production hub for the American EV maker. Tesla has been in talks with Indian officials for an investment in an EV factory there. Our Standards: The Thomson Reuters Trust Principles.|0.9865"
25,2023-07-24,-0.9136,"2023-07-24Toyota's China joint venture dismisses about 1000 workers|SHANGHAI/TOKYO, July 24 (Reuters) - Toyota Motor's (7203.T) joint venture (JV) in China said on Monday that it has terminated early the contracts of about 1,000 dispatch workers, in a sign of pressure on automakers from a price war in the world's largest auto market. The JV between Toyota and China's state-owned Guangzhou Automobile Group (GAC) (601238.SS) laid off the workers over the weekend and offered them compensation, three workers, who declined to be named for privacy, told Reuters earlier. The workers affected were hired by labour service companies and dispatched to work at the factory in the southern city of Guangzhou. Toyota's JV in China, Guangzhou Toyota Motor Co, said in a statement to Reuters that it had prematurely terminated contracts for about 1,000 workers with labour services companies in light of recent production levels. The company would provide economic compensation as required by law and earnestly explain the situation to those affected, it said in the statement. The GAC Toyota factory has an annual output capacity of 1 million vehicles and employs around 19,000 people, according to its website. It produces models including Camry, Levin and bZ4X. Toyota's move comes after peer Mitsubishi Motors (7211.T) said earlier in July it would cut staff costs at its Chinese joint venture with GAC to try to revive its fortunes. Mitsubishi Motors Chief Executive Takao Kato told reporters during an earnings call on Monday that the company had not yet agreed with its local counterpart in China exactly how it would pursue the restructuring. The production of Mitsubishi's new Outlander model remained suspended, Kato added, describing the conditions faced by the company in China as ""severe"". Japanese brands suffered the steepest sales slumps among automakers in China in the first half of this year, with their market share shrinking to 14.9% from nearly 20% a year ago, according to China Association of Automobile Association. Meanwhile, sales of Chinese brands accounted for 53% of the total. Toyota has been counting on its electric vehicle (EV) models to revive sales in China, which fell 9% in the first six months. The company joined a price war started by Tesla in January and slashed the starting price for its bZ4X EV by 15% in February. Our Standards: The Thomson Reuters Trust Principles.|-0.9136"
26,2023-07-24,0.926,"2023-07-24Tesla to discuss factory plan for new $24,000 car with India commerce minister|NEW DELHI, July 24 (Reuters) - Tesla representatives are set to meet India’s commerce minister this month to discuss plans to build a factory to produce what the company has described as an all-new $24,000 car, a person with direct knowledge of the matter told Reuters. Tesla has expressed an interest in building a factory in India that would produce low-cost electric vehicles (EVs) for the local market and for export, the person said, adding that the company had indicated that it would be for the new vehicle. The discussions represent a sharp reversal for the company after efforts last year to reduce import taxes on EVs shipped to India were scuppered by calls from government officials to commit to making cars locally. The meeting with the commerce minister would be the highest level discussions between Tesla and the Indian government since June when Elon Musk met India's Prime Minister Narendra Modi and said he intended to make a significant investment in the country. The 2 million rupee ($24,000) EV Tesla representatives were said to have described in discussions about a potential Indian plant would be 25% cheaper than its current lowest priced offering, the Model 3 sedan which sells for the equivalent of just over $32,200 in China. The $24,000 target price for the new Tesla vehicle was reported earlier this month by The Times of India newspaper. Tesla did not immediately respond to a request for comment. Electric vehicles currently account for less than 2% of total vehicle sales in India, now the world’s third largest auto market. Reuters reported in May that Tesla executives visited India and held talks with officials on establishing a manufacturing base for cars and batteries in India. Discussions with Indian government officials in New Delhi are scheduled to resume this month, two people with knowledge of the talks, who asked not to be named because the discussions remain private, told Reuters. As part of that, Tesla representatives are set to meet Indian commerce minister Piyush Goyal, the first person said, and discussions are expected to centre around setting up an EV supply chain and discussing land allotment for a factory. The commerce ministry did not respond to a request for comment. Tesla has aggressively discounted its existing models since the start of the year while Musk has repeatedly said its long-term success will hinge on bringing down the cost of EVs sharply. Tesla has said its next-generation vehicle platform will slash production costs by 50% and that multiple models - including an automated ""robotaxi"" - could be built from it, without detailing what those future models will be or their pricing. A Tesla plant under construction in Mexico will produce vehicles on that lower-cost, high-volume platform, which the company has said it said it will take to other factories as well. Tesla currently produces EVs in California and Texas. Outside North America, it has plants in Berlin and Shanghai. The Shanghai plant is Tesla's largest, accounting for almost 40% of the automaker's global capacity. Plans to add additional capacity there are pending regulatory approval. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Aditya Kalra is the Company News Editor for Reuters in India, overseeing business coverage and reporting stories on some of the world's biggest companies. He joined Reuters in 2008 and has in recent years written stories on challenges and strategies of a wide array of companies -- from Amazon, Google and Walmart to Xiaomi, Starbucks and Reliance. He also extensively works on deeply-reported and investigative business stories.|0.926"
27,2023-07-24,0.9792,"2023-07-24Law firm Fisher Phillips expands to Mexico amid labor law changes, nearshoring|(Reuters) - Atlanta-founded law firm Fisher Phillips will establish three offices in Mexico with a team of lawyers from Deloitte, it said on Monday, citing ""surging"" demand for labor and employment advice in the country amid updated trade deals and manufacturing shifts. The labor and employment-focused law firm, which has about 550 lawyers and nearly 40 U.S. offices, will open an anchor office in Mexico City. It will also launch satellite outposts in Guadalajara, Mexico's second-largest city, and the central state of Queretaro, which the firm said are emerging manufacturing hubs. The new offices are Fisher Phillips's first locations outside of the United States. Germán de la Garza de Vecchi, who previously led Deloitte's Mexican legal practice, joined Fisher Phillips to lead the three new offices. His team of about 30 lawyers in Mexico also moved to the firm. A Deloitte representative did not immediately respond to a request for comment. ""The evolving landscape of Mexico's labor and employment laws, modernization of trade agreements, and the growing trend of companies near-shoring production closer to North American markets have fueled an increased demand for cross-border legal services,"" John Polson, chairman and managing partner of Fisher Phillips, said in a statement. Nearshoring refers to the trend to move production closer to North American buyers and away from Asia, where supply-chain snarls during the coronavirus pandemic overshadowed the region's low-cost advantage. Technology supplier Bosch Group, for example, announced plans last September to construct a 4.3 billion peso ($215 million) plant in Queretaro that would create more than 900 jobs. Tesla plans to build a new assembly plant in northern Mexico, the country's president announced in February. Online fashion giant Shein is exploring plans to build a factory in Mexico, sources familiar with the matter told Reuters in May. The nearshoring trend is further testing a trade deal known as the U.S.-Mexico-Canada Agreement (USMCA), which has been in effect since July 2020. The agreement has tougher labor rules than its predecessor and underpins new Mexican laws that empower workers to push for better wages and conditions. The labor law reforms and the companies opening in Mexico have created a lot of work for labor and employment lawyers in Mexico, said de la Garza de Vecchi, who advises large international companies. Fisher Phillips said de la Garza de Vecchi has spent years ""cultivating credibility"" with union leaders and has advised regulators on labor law reform. His team previously worked together at a Mexican law firm, which Deloitte absorbed about three years ago. Former Deloitte members joining Fisher Phillips include Octavio Novaro Holguín, Victor Manuel Ávila, Andrea Brizio Rivas, Hector Cuevas, Víctor Manuel López, Ilyana Barrera and Christian Morales. The team, which de la Garza de Vecchi said totals about 60-70 lawyers and professionals, will advise large international clients on matters including employment law disputes and labor negotiations. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Sara Merken reports on the business of law, including legal innovation and law firms in New York and nationally. |0.9792"
28,2023-07-24,0.9851,"2023-07-24Wall Street heavyweights mixed ahead of Nasdaq 100 rebalance|July 21 (Reuters) - Shares of Wall Street's most valuable companies were mixed on Friday ahead of a rebalance of the Nasdaq 100 index (.NDX) to address the benchmark's ""overconcentration."" Nvidia (NVDA.O) and Tesla (TSLA.O) dipped 1.4% and 0.4%, respectively, while Alphabet (GOOGL.O) added nearly 1% and Apple (AAPL.O) and Amazon (AMZN.O) were near unchanged. Before trading begins on Monday, exchange operator Nasdaq (NDAQ.O) will trim the weight of a handful of companies that make up close to half of the Nasdaq 100. Nasdaq describes the Nasdaq 100 as a ""modified market capitalization-weighted index,"" with company weights depending on their stock market value, while also applying rules to limit the influence of the largest stocks in the index. The Nasdaq 100 includes 100 of the largest companies that trade on the Nasdaq exchange, and changes to the index will force investment funds that track it to adjust their portfolios and sell shares of companies that have their weight in the index reduced. ""We estimate that declining weights will drive passive net selling worth more than a day's average trading volume in GOOGL and more than one-third of a day's volume in MSFT, AMZN, and NVDA,"" Goldman Sachs wrote in a client note on Monday. J.P.Morgan index strategist estimated passive outflows of about $30 billion from mega-cap stocks. Broadcom (AVGO.O), which will likely see its weight increase in the Nasdaq 100 following the rebalance, rose 1.6%. The chipmaker currently makes up 2.4% of the index, according to Refinitiv data. Microsoft, Apple, Nvidia, Amazon and Tesla have been among the biggest winners in the U.S. stock market's recovery this year, increasing their combined influence in the Nasdaq 100. That has helped the Nasdaq 100 surge 42% in 2023, compared to a 25% increase in the Nasdaq 100 Equal Weighted Index (.NDXE). The Nasdaq 100 was near flat on Friday. Nasdaq announced its plan to rebalance the index on July 7. A special rebalance may be triggered if the aggregate weight of companies individually accounting for more than 4.5% of the index tops 48%, according to Nasdaq. Our Standards: The Thomson Reuters Trust Principles.|0.9851"
29,2023-07-24,0.9565,"2023-07-24French auto supplier Plastic Omnium reports strong growth, shares rise|PARIS, July 24 (Reuters) - Automotive components manufacturer Plastic Omnium (PLOF.PA) reported a 35% increase in revenue for the first half of the year on Monday, lifting its shares to the top of France's SBF 120 (.SBF120) index. Plastic Omnium confirmed its annual objectives, buoyed by a new record of orders over the past six months. Shares in the company were up close to 7% in early Paris session trade. The company also flagged in an earnings call it anticipates price battles among automakers in the electric vehicle (EV) sector as they have to deal with a slowdown in orders, particularly in Europe, which will result in clients adopting a more aggressive pricing policy than in recent quarters. Automakers will have no choice but to follow a trend of lowering prices if they want to maintain the necessary volumes, said Chief Executive Laurent Favre. Chinese automakers and U.S. company Tesla (TSLA.O), known for their competitive pricing, continue to perform well with high volumes, Favre said. ""We are fortunate to work with everyone, which means we also work with those who export,"" Favre said. ""If they are the ones selling cars in Europe (...), we produce in China for them, and we are very pragmatic."" The company, which specializes in producing automotive components such as bumpers and fuel tanks, is also diversifying into hydrogen and lighting technologies. Our Standards: The Thomson Reuters Trust Principles.|0.9565"
30,2023-07-21,-0.8575,"2023-07-21US appeals court to reconsider decision on Elon Musk tweet about unions|July 21 (Reuters) - A federal appeals court on Friday said it will reconsider its recent decision that Tesla (TSLA.O) Chief Executive Elon Musk violated federal labor law by tweeting that employees would lose stock options if they joined a union. The 5th U.S. Circuit Court of Appeals in New Orleans granted Tesla's request to revisit the case ""en banc,"" meaning that its 16 active judges will take part. A three-judge panel of the same court had in March upheld a National Labor Relations Board ruling that Musk's May 20, 2018 tweet was an unlawful threat that could discourage unionization at his electric car company, and must be deleted. Musk issued the tweet as the United Auto Workers sought to organize employees at Tesla's plant in Fremont, California. ""Nothing stopping Tesla team at our car plant from voting union. Could do so tmrw if they wanted,"" he wrote. ""But why pay union dues & give up stock options for nothing?"" The appeals court panel found ""substantial evidence"" that the tweet was ""an implied threat to end stock options as retaliation for unionization."" In seeking reconsideration, Tesla cited free speech concerns, and said the NLRB ignored that no employees claimed that Musk was threatening them, that Musk did not intend to threaten anyone, and that Musk later clarified his tweet was not a threat. The NLRB did not immediately respond to requests for comment. Tesla and its lawyers did not immediately respond to similar requests. A decision is unlikely before 2024. Twelve of the appeals court's 16 active judges were appointed by Republican presidents. Musk's use of Twitter has caused him trouble before, including when he tweeted in August 2018 about having ""funding secured"" to take Tesla private. Musk did not, and he and Tesla each paid $20 million civil fines to settle a subsequent U.S. Securities and Exchange Commission lawsuit. Musk's $236.4 billion fortune makes him the world's second-richest person, according to Forbes magazine. He bought Twitter in October for $44 billion. Our Standards: The Thomson Reuters Trust Principles.|-0.8575"
